Parça_Kodu,r_optimal,Q_optimal,SS_optimal,grid_r,grid_Q,ml_total_cost,ml_holding_cost,ml_ordering_cost,ml_stockout_cost,ml_service_level,ml_num_orders,ml_avg_inventory,r_eoq,Q_eoq,SS_eoq,eoq_total_cost,eoq_holding_cost,eoq_ordering_cost,eoq_stockout_cost,eoq_service_level,eoq_num_orders,eoq_avg_inventory,abs_saving,pct_saving,ABC,XYZ,Segment,Model_Grubu,champion,WAPE,sMAPE
Part-1470,1001,210,0.0,1148,158,35248.34153664955,5056.722607424543,6202.5,23989.118929225,0.9188384707466849,96,161.9560900183373,2472,284,1525.4,54689.15229652428,49694.15229652428,4995.0,0.0,1.0,77,1591.598200562546,19440.81075987473,35.54783708196237,C,Z,CZ,Aralıklı_Croston,UstelDuzeltme,67.11991575268762,91.85709931179407
Part-1471,15606,2376,0.0,17040,3347,9767535.92818446,2309721.1098875944,12082.5,7445732.3182968665,0.9536975054047598,188,2472.8913859409686,20129,229,7206.9,4991690.171603692,4860226.421603692,131463.75,0.0,1.0,2043,5203.577176593142,-4775845.756580769,-95.6759252356887,B,X,BX,Global_ML,HareketliOrtalama,20.958005819255657,22.015298005774273
Part-1472,424,84,14.9,446,61,29867.3429262904,10528.401056329702,7645.0,11693.941869960698,0.9518457185729143,91,114.9664881994551,682,106,391.7,39684.35797746321,33299.35797746321,6385.0,0.0,1.0,76,363.61744062398395,9817.01505117281,24.737744419975,C,Y,CY,Global_ML,LightGBM,30.53356172784108,41.12943844100843
Part-1473,908,174,6.1,984,135,18136.13616127283,5790.285368813578,4262.5,8083.350792459256,0.9574839272778897,100,193.92483752691294,1896,167,1426.0,38589.17813546012,33964.17813546012,4625.0,0.0,1.0,110,1137.5083104071257,20453.04197418729,53.00201497526249,C,Z,CZ,Aralıklı_Croston,CatBoost,55.33373117684872,73.6107195799463
Part-1474,7617,1159,0.0,8316,1633,3326666.6820650967,716927.5257543544,12093.75,2597645.4063107427,0.9545822525650145,188,1205.3853482862535,32371,228,24268.1,14997635.383289944,14932842.883289944,64792.5,0.0,1.0,1007,25106.903240796688,11670968.701224849,77.81872543873418,B,Z,BZ,Aralıklı_Croston,Croston-SBA,148.76289616930256,153.6664616689506
Part-1475,1181,373,0.0,1291,507,164244.81137195707,35921.72898967936,23760.0,104563.08238227769,0.972862348167199,184,307.79676271724986,4694,385,3555.4,465908.7953258247,442238.7953258247,23670.0,0.0,1.0,184,3789.3406965008207,301663.98395386763,64.74743275513923,B,Z,BZ,Aralıklı_Croston,Croston-SBA,73.57189838527638,105.84905560241518
Part-1476,57,37,0.7,61,54,5446.661567436893,2659.1134744393194,1315.0,1472.5480929975747,0.9753147210872262,30,23.23822997122496,159,31,97.1,15405.403407044501,13800.403407044501,1605.0,0.0,1.0,37,120.60295701980019,9958.741839607608,64.64447295845383,C,Z,CZ,Aralıklı_Croston,RandomForest,398.0357822760596,170.50463017769994
Part-1477,32621,3125,3096.6,32208,4429,280667.31640248373,147332.459598596,11640.0,121694.85680388771,0.9749245110562766,186,7763.329096775005,51012,1915,24879.3,490401.16293057456,470916.16293057456,19485.0,0.0,1.0,315,24813.792967150097,209733.84652809083,42.76781182058138,B,Y,BY,Aralıklı_Croston,RandomForest,23.19156588421609,25.20786974162113
Part-1478,256,44,55.1,219,30,9016.95324424993,5710.498466052105,2018.75,1287.7047781978247,0.990680473504346,94,85.515179731708,644,57,395.4,33496.06192429798,31919.81192429798,1576.25,0.0,1.0,73,478.0017838960665,24479.10868004805,73.08055715735034,C,Z,CZ,Aralıklı_Croston,CatBoost,79.79840467246314,102.81850979785875
Part-1479,206,40,23.3,199,27,7776.820894126484,3658.692876784216,1921.25,2196.878017342267,0.9721479747905304,91,59.22399974074928,540,52,351.0,25828.40411948356,24310.90411948356,1517.5,0.0,1.0,72,393.5255097266234,18051.583225357077,69.89043202920901,C,Z,CZ,Aralıklı_Croston,CatBoost,95.16998983552189,136.0177773718707
Part-148,946,458,96.7,1158,364,17177.270441590328,8757.725066032703,4520.0,3899.5453755576264,0.9914433815331101,108,432.96773977775973,2780,419,2080.6,50271.28676710786,45293.78676710786,4977.5,0.0,1.0,119,2239.2514419745617,33094.01632551753,65.83085187143192,B,Z,BZ,Aralıklı_Croston,XGBoost,64.167402789561,94.61962114183714
Part-1480,826,161,8.5,892,123,23039.042674810033,4962.237680757797,6543.75,11533.054994052234,0.9557422917645197,102,150.27247864300327,2812,261,1969.2,75148.81696685399,70945.06696685399,4203.75,0.0,1.0,65,2148.444259722545,52109.77429204396,69.34210862564623,C,Z,CZ,Aralıklı_Croston,Croston-SBA,148.65785666875757,156.32633469265926
Part-1481,40,40,0.0,44,55,2380.809481743643,1162.2478237117698,626.25,592.3116580318733,0.9802312856411598,29,22.371225876406452,69,23,48.2,3293.2634472051623,2170.7634472051623,1122.5,0.0,1.0,52,41.78337735800885,912.4539654615191,27.706680017836895,C,Z,CZ,Aralıklı_Croston,HareketliOrtalama,13.027522935779817,13.095137583617063
Part-1482,142876,17856,6416.0,148865,20469,2442080.8980438365,968428.1038394424,18435.0,1455217.7942043934,0.9622019182530046,147,32538.642845988303,210426,4828,80168.8,2685648.616881949,2614458.616881949,71190.0,0.0,1.0,576,87844.34779728617,243567.71883811243,9.069232561067341,A,X,AX,Global_ML,LightGBM,10.559473701384746,11.13587515800054
Part-1483,127,39,2.4,136,27,15693.575574184008,4880.2838404233435,5745.0,5068.291733760666,0.9719282256765073,90,34.99495069744425,249,58,124.9,26573.491744981857,22609.741744981857,3963.75,0.0,1.0,62,162.12720889179923,10879.91617079785,40.942742019789,C,Y,CY,Global_ML,RandomForest,43.636002406197804,61.100082772083155
Part-1484,76379,7466,6297.1,76453,10512,21790045.14614595,11934581.783035142,15370.0,9840093.36311081,0.9762270102804272,184,17722.22952277218,107260,589,41394.5,29275066.824511103,29074841.824511103,200225.0,0.0,1.0,2421,43174.618894876854,7485021.678365152,25.5679063799717,A,X,AX,Global_ML,LightGBM,9.736304222671139,10.583978349908413
Part-1485,420,86,0.0,459,63,31408.230043670006,8163.337635525313,2068.75,21176.1424081447,0.9452748260718156,96,74.8183247870503,2506,88,1556.5,235733.48802425218,233588.48802425218,2145.0,0.0,1.0,100,2140.8767031096695,204325.25798058216,86.67638174494803,C,Z,CZ,Aralıklı_Croston,HareketliOrtalama,126.30517900590891,171.98379517663466
Part-1486,933,95,32.4,983,135,331094.3675524339,110110.04391313255,15535.0,205449.3236393013,0.9618367223593352,183,176.79942259321436,2598,74,1635.9,1141972.1000224669,1121192.1000224669,20780.0,0.0,1.0,247,1800.254625785355,810877.732470033,71.00679013559788,C,Z,CZ,Aralıklı_Croston,CatBoost,90.61398129644314,122.63443869225293
Part-1487,23567,2830,1234.5,24363,3350,426406.7410389444,256976.63572431362,6640.0,162790.10531463084,0.9776727347528643,157,4554.191579195439,44903,812,23963.1,1398747.4752674296,1375109.9752674296,23637.5,0.0,1.0,565,24369.97531771351,972340.7342284853,69.51510200528378,B,Y,BY,Global_ML,LightGBM,64.6912018170941,82.78118022082856
Part-1488,12771,2252,33.7,13895,1911,1091071.9259452529,277741.3573665474,19370.0,793960.5685787058,0.9506280242239902,113,2123.3464321054425,19033,789,7576.1,979730.3384764841,921770.338476484,57960.0,0.0,1.0,338,7046.979887988437,-111341.58746876882,-11.364513590740591,B,Y,BY,Global_ML,HareketliOrtalama,31.26854672300285,43.86878153506708
Part-1489,11715,1501,101.4,12669,1742,400395.26449238585,99261.86413127318,9911.25,291222.1503611126,0.9523373526869708,154,1686.302980641231,22163,702,11264.7,682724.7295447818,660415.9795447818,22308.75,0.0,1.0,346,11219.428977241996,282329.465052396,41.35333800500297,B,Y,BY,Global_ML,Croston-SBA,44.935282716022414,57.72431952182709
Part-149,19487,2606,1384.3,19748,2715,871229.9703046863,504104.2572560059,23300.0,343825.71304868034,0.9803711191964242,138,4268.004521591347,29321,989,13056.9,1587394.7931650972,1524574.7931650972,62820.0,0.0,1.0,374,12907.83011068353,716164.8228604109,45.11573465807167,B,X,BX,Global_ML,CatBoost,25.027202112355912,24.516099970771936
Part-1490,541,71,2.0,588,81,338049.8315451462,151792.73574633093,6407.5,179849.5957988152,0.9529781455230578,151,84.32929763685054,1559,24,973.1,1917164.2698307012,1897246.7698307012,19917.5,0.0,1.0,471,1054.0259832392785,1579114.438285555,82.36719529646783,C,Z,CZ,Aralıklı_Croston,RandomForest,53.652451440184215,70.01969860504587
Part-1491,1138,173,145.0,1083,149,325495.8000460993,210011.31364712055,10185.0,105299.48639897871,0.9853206159999255,117,270.27022174749953,2764,67,1796.3,1450494.038913337,1423779.038913337,26715.0,0.0,1.0,307,1832.3064118970876,1124998.2388672377,77.55965958398903,C,Z,CZ,Global_ML,CatBoost,95.25029271565127,131.21025938646034
Part-1492,1004,137,61.5,1028,141,101162.19061991027,45228.56711077848,11355.0,44578.62350913178,0.9718819044903271,134,225.68739838395362,1561,125,675.1,162916.95639838596,150141.95639838596,12775.0,0.0,1.0,152,749.1979006284616,61754.76577847569,37.90567117364065,C,Y,CY,Global_ML,CatBoost,32.64811556195577,47.05418615520791
Part-1493,10348,1716,116.4,11162,1535,137296.7350037576,41557.27367688958,15097.5,80641.96132686807,0.961202251451301,118,1870.8368752313745,18890,1587,8380.4,237184.49663502566,220174.49663502566,17010.0,0.0,1.0,133,9911.876570463766,99887.76163126805,42.11395055258319,B,Y,BY,Global_ML,LightGBM,20.67884093319987,19.90793329886952
Part-1494,12125,2163,974.5,12164,2389,560835.5978196792,338928.1297145989,18585.0,203322.46810508028,0.9839301794514081,147,3102.6804945073573,21721,874,10749.8,1344770.3329590869,1297947.8329590869,46822.5,0.0,1.0,372,11881.921478755288,783934.7351394077,58.29506466092289,B,Y,BY,Global_ML,CatBoost,20.505350053983545,19.773063357708235
Part-1495,33835,5334,153.0,36744,5052,2395476.3688508114,626992.5150623575,5387.5,1763096.3537884536,0.9504314278676315,126,5401.401409570308,54359,577,32624.1,2572972.567763349,2520292.567763349,52680.0,0.0,1.0,1226,21711.761306580567,177496.19891253766,6.898487808862757,B,Z,BZ,Aralıklı_Croston,HareketliOrtalama,40.25817032140261,49.709168427372745
Part-1496,15251,2322,0.0,16652,3271,9189588.625463966,1824890.9442670557,12082.5,7352615.18119691,0.9532141883409077,188,2426.0533878863116,31570,276,16534.4,12886986.58157125,12780302.83157125,106683.75,0.0,1.0,1660,16990.438294491894,3697397.956107283,28.690942856995484,B,Y,BY,Global_ML,UstelDuzeltme,41.729274203909085,54.80405267143952
Part-1497,11677,1842,54.8,12679,1743,7496114.782486761,3352232.243308123,16170.0,4127712.5391786373,0.9507198659090823,126,1862.351246282291,17318,163,8328.6,11097483.446214361,10904920.946214361,192562.5,0.0,1.0,1496,6058.289414563534,3601368.6637276,32.452120169245404,B,Y,BY,Global_ML,HareketliOrtalama,38.22054561347012,48.83571118882628
Part-1498,27043,3303,602.4,28844,3966,504544.482900606,243641.85355493528,20107.5,240795.12934567072,0.9696970993816499,158,4711.223268109477,35780,1623,10204.2,654291.0456495462,609567.0891596476,42150.0,2573.956489898507,0.9996771361083987,334,11787.000517442602,149746.5627489402,22.886842750580453,B,X,BX,Global_ML,LightGBM,19.873549265307773,21.00629557665097
Part-1499,22627,3004,1556.6,22986,3161,892373.878420328,459322.1491953766,23470.0,409581.7292249513,0.9786492783442859,139,4954.097791476048,30296,1254,9763.0,1106867.3337349254,1049507.3337349254,57360.0,0.0,1.0,343,11319.64128727987,214493.45531459735,19.378424927477774,B,X,BX,Global_ML,CatBoost,19.152863058655477,19.751151090752543
Part-15,81511,12418,0.0,89007,17483,4942661.2726671975,1181025.4834749005,48270.0,3713365.7891922956,0.9525306756452199,187,12977.332281487757,128957,3693,47412.1,4897434.215215864,4726554.215215864,170880.0,0.0,1.0,663,51936.27525872642,-45227.05745133385,-0.9234847363710915,A,X,AX,Global_ML,UstelDuzeltme,14.340413034925668,14.718424420537982
Part-150,22464,2269,1379.2,23002,3163,501321.71606424265,266051.1022568955,31630.0,203640.6138073471,0.9800320051321973,186,4088.238311680522,35843,1468,16100.0,1138153.2212638296,1088463.2212638296,49690.0,0.0,1.0,295,16725.723006887663,636831.505199587,55.95305564328462,B,Y,BY,Global_ML,LightGBM,26.754075468242522,30.57864733079147
Part-1500,225,208,0.0,246,215,3943.2527955328305,2000.2715804523773,1410.0,532.9812150804523,0.9794952353012578,22,116.86832950363278,515,200,257.9,8312.35873418672,6804.858734186722,1507.5,0.0,1.0,23,397.5822486028373,4369.10593865389,52.56156619762828,C,Y,CY,Global_ML,Croston-SBA,28.37900603808639,28.775346138406
Part-1501,824,250,1.1,898,353,97788.25618236729,23175.13588683015,16455.0,58158.12029553713,0.9735698904600559,192,209.32812962307744,1771,249,1094.6,142521.02522445438,125561.02522445438,16960.0,0.0,1.0,198,1134.1229968246835,44732.76904208709,31.386785894669277,C,Z,CZ,Düşük_Hacim_Basit,HareketliOrtalama,39.42563537939261,51.416839682335954
Part-1502,545,88,58.6,531,73,31745.401101480442,17031.68460143494,6791.25,7922.466500045508,0.9746422838637688,108,153.51660304366308,870,103,424.1,58515.194657998254,52552.694657998254,5962.5,0.0,1.0,94,473.6883845305025,26769.793556517812,45.74844826711815,C,Y,CY,Global_ML,CatBoost,40.44822833367121,58.82233119152664
Part-1503,691,102,0.0,755,104,171810.5114553175,48276.666725085764,2885.0,120648.8447302317,0.9477012300122688,134,102.4327260891459,1989,33,1396.8,637751.433960496,628341.433960496,9410.0,0.0,1.0,438,1333.2056739097966,465940.9225051785,73.05995685680263,C,Z,CZ,Aralıklı_Croston,Croston-SBA,106.01028675910517,114.59950309153906
Part-1504,1287,167,49.8,1350,186,512448.1635032833,268788.76247702393,12700.0,230959.40102625935,0.973516529028597,149,222.87248414456667,2018,58,864.6,1085229.9275366934,1047819.9275366934,37410.0,0.0,1.0,441,868.824381027629,572781.7640334101,52.77976118236414,C,Y,CY,Global_ML,RandomForest,16.78176766147101,16.881324808627788
Part-1505,401,50,67.0,364,72,131895.90327500057,99942.24758532795,4022.5,27931.15568967259,0.9912639183956617,192,124.65419352686847,1090,25,688.1,648021.3563994376,639928.8563994376,8092.5,0.0,1.0,389,798.159111250103,516125.4531244371,79.64636474207487,C,Z,CZ,Düşük_Hacim_Basit,CatBoost,98.76406922108904,122.7329775747041
Part-1506,537,150,6.7,579,114,22875.008937871855,8186.520440169884,4145.0,10543.488497701974,0.9647815969465491,98,144.81829767360617,1870,160,1297.2,86878.64370407852,82856.14370407852,4022.5,0.0,1.0,96,1465.7125418201888,64003.63476620667,73.67015878403039,C,Z,CZ,Düşük_Hacim_Basit,RandomForest,75.61203529764194,121.18971248165738
Part-1507,12053,3668,1151.2,11893,4672,743558.0266356362,450001.50618566544,14225.0,279331.52044997073,0.9894636925377769,170,4454.3843485897005,18509,1020,8138.6,1005271.156710368,953366.156710368,51905.0,0.0,1.0,624,9436.989051262546,261713.13007473177,26.034083274721347,B,X,BX,Global_ML,LightGBM,16.479289793425657,17.572082930575373
Part-1508,268,42,58.3,286,31,18538.54795458772,11295.217324897076,4142.5,3100.8306296906458,0.9853050230940139,99,99.57874746448977,585,62,338.1,50829.348810518364,47981.848810518364,2847.5,0.0,1.0,68,423.00845288299723,32290.800855930644,63.52786650150543,C,Z,CZ,Aralıklı_Croston,CatBoost,64.86670339100968,98.80465034556387
Part-1509,257,53,3.0,277,38,6661.419218551078,1428.0055717820048,2058.75,3174.663646769074,0.9534594341176336,96,47.73767021628977,1176,103,820.4,30440.720040545777,29335.720040545777,1105.0,0.0,1.0,51,980.6816979750276,23779.3008219947,78.11674884930993,C,Z,CZ,Aralıklı_Croston,Croston-SBA,100.0,123.91134544896197
Part-151,5657,1667,185.1,5969,2345,370550.8479797359,134215.2711047858,16145.0,220190.57687495006,0.9824898612735934,190,1639.851319609826,14190,787,9193.5,823800.3243969294,789055.3243969294,34745.0,0.0,1.0,409,9640.731671638558,453249.4764171935,55.019336967243724,B,Y,BY,Global_ML,RandomForest,20.748143867247602,20.95931008069921
Part-1510,533,60,39.4,538,74,215089.13368817922,116248.14978375309,10312.5,88528.48390442613,0.9739335807686194,162,114.10247555150215,1349,36,842.1,941990.529194575,924421.779194575,17568.75,0.0,1.0,278,907.3590732931125,726901.3955063958,77.16652906562813,C,Z,CZ,Aralıklı_Croston,CatBoost,278.2418437174952,179.38277184303172
Part-1511,23651,2717,82.1,25712,3535,9809289.79731056,2224391.4824162647,22237.5,7562660.814894294,0.951789926145139,173,3227.1344410673796,40875,393,20836.8,12615904.73841738,12453979.73841738,161925.0,0.0,1.0,1256,18068.1625783536,2806614.9411068205,22.24664024737159,B,Y,BY,Global_ML,HareketliOrtalama,25.02242410453947,26.977693132628573
Part-1512,27549,2706,1898.1,27983,3848,9606464.951719025,5547926.496277602,15800.0,4042738.4554414214,0.9769836858639328,187,5705.475206438101,36999,310,10629.5,13018884.47684463,12877469.47684463,141415.0,0.0,1.0,1692,13243.160822533751,3412419.525125604,26.211305056089323,B,X,BX,Global_ML,CatBoost,27.54648440111914,28.503279757190963
Part-1513,10718,3236,1104.5,10487,4120,80482.77453923978,49208.28974199911,7110.0,24164.48479724066,0.9905196237877016,170,4032.5408711114746,18563,2083,8127.7,147919.7581806816,136774.7581806816,11145.0,0.0,1.0,268,11208.473316016127,67436.98364144181,45.590247354967026,B,Y,BY,Global_ML,XGBoost,27.980671719095433,41.95655004639075
Part-1514,19173,1874,1582.5,19190,2639,175483.59617256295,88030.92929244826,15540.0,71912.66688011467,0.9767335094664007,185,4304.606721259647,51619,1801,32943.8,758717.6657633166,742187.6657633166,16530.0,0.0,1.0,199,36292.08552220576,583234.0695907536,76.87102803965746,B,Z,BZ,Global_ML,CatBoost,99.3888752408565,131.5099574114538
Part-1515,27444,2872,1604.7,28188,3876,9086513.001990734,5262967.485601557,11358.75,3812186.766389177,0.9786260009138312,179,5273.531423749615,39599,259,14460.3,15631742.450224146,15503023.700224146,128718.75,0.0,1.0,2050,15534.141692863286,6545229.448233413,41.87140025544343,B,X,BX,Global_ML,XGBoost,17.23127942901681,17.883324954055976
Part-1516,21595,2315,740.0,22751,3128,9525391.769648667,5057368.776093883,7537.5,4460485.493554784,0.969092971469834,177,3800.390979710897,27717,161,8275.6,10913203.393349232,10800960.893349232,112242.5,0.0,1.0,2649,8116.448724349968,1387811.6237005647,12.716812595523788,B,X,BX,Global_ML,RandomForest,19.68353543139292,19.433341739832958
Part-1517,28533,3422,1899.9,29054,3995,1131360.0930561447,556585.3906062908,6427.5,568347.202449854,0.9728680481156922,153,6329.696341806782,52002,741,24770.3,2459660.536539498,2429010.536539498,30650.0,0.0,1.0,735,27623.61241748772,1328300.4434833531,54.0034050939461,B,Y,BY,Global_ML,CatBoost,47.831349026896916,42.19511304147481
Part-1518,1100,198,0.0,1202,165,77447.80104223934,20534.149759824777,7110.0,49803.651282414576,0.9456442596896176,110,185.81192141033588,2129,155,1127.4,135031.65057316454,125431.65057316454,9600.0,0.0,1.0,149,1135.02123395775,57583.8495309252,42.644705360928995,C,Y,CY,Global_ML,HareketliOrtalama,60.53082191780822,76.20051924931484
Part-1519,3213,505,0.0,3513,483,109429.16964930567,22842.253489840048,5407.5,81179.4161594656,0.946560464508671,126,502.84536366486265,7432,333,4599.1,211610.86578226223,202930.86578226223,8680.0,0.0,1.0,202,4467.2845018769485,102181.69613295657,48.2875469344267,B,Z,BZ,Aralıklı_Croston,HareketliOrtalama,51.91532611362282,67.266602582405
Part-152,14633,1478,898.4,14983,2060,2300694.5587798385,1275030.5999943663,23527.5,1002136.4587854727,0.9770784332906782,185,2769.2074132061452,18850,382,6221.4,2896558.8176413453,2803168.8176413453,93390.0,0.0,1.0,740,6088.132998780591,595864.2588615068,20.57145379656804,B,X,BX,Global_ML,CatBoost,10.756145092448195,11.54230983346203
